id,monto,cantidad,categoria,region,descuento
2590,4853.62,50,Electronica,Sur,0.17
2591,4379.7,23,Electronica,Centro,0.12
2592,1290.72,18,Alimentos,Sur,0.29
2593,983.44,60,Electronica,Este,0.43
2594,3616.58,18,Electronica,Sur,0.43
2595,3056.77,38,Ropa,Sur,0.34
2596,3657.03,8,Electronica,Oeste,0.35
2597,3830.86,51,Deportes,Norte,0.32
2598,4942.26,20,Electronica,Centro,
2599,4590.94,33,Ropa,Oeste,0.43
2600,1908.22,66,Hogar,Norte,0.49
2601,1909.05,82,Hogar,Centro,0.3
2602,2813.64,54,,Sur,0.36
2603,1851.11,73,Electronica,,0.19
2604,1462.41,45,Electronica,Norte,0.27
2605,2621.99,82,Electronica,,0.37
2606,1213.74,50,Alimentos,Norte,0.17
2607,3230.4,59,Deportes,Norte,0.25
2608,2584.02,37,Deportes,Norte,0.24
2609,3042.95,60,Deportes,Centro,0.33
2610,1025.01,56,Hogar,Centro,0.18
2611,568.55,61,Deportes,Sur,0.19
2612,333.04,93,Deportes,Sur,0.01
2613,3219.9,45,Alimentos,Sur,0.22
2614,2894.62,98,Ropa,Oeste,0.14
2615,221.36,70,Hogar,Sur,0.46
2616,,26,Alimentos,Oeste,
2617,3770.98,72,Alimentos,Norte,0.11
2618,633.28,39,,Sur,0.48
2619,43.23,61,,Sur,0.36
2620,3576.55,62,Electronica,Centro,0.23
2621,1598.6,62,Deportes,,0.46
2622,419.31,19,Alimentos,Norte,0.14
2623,3294.94,89,Deportes,Oeste,0.49
2624,3390.89,61,Alimentos,Oeste,0.18
2625,2036.56,,Ropa,Este,0.34
2626,,47,Ropa,Oeste,0.47
2627,1825.82,80,Electronica,Este,0.35
2628,3120.72,,Hogar,Oeste,
2629,574.52,82,Electronica,Norte,0.04
2630,,20,,Centro,0.02
2631,1048.63,60,Ropa,Este,0.3
2632,3570.08,12,Hogar,Este,0.05
2633,4851.64,53,Ropa,Norte,0.19
2634,462.64,64,Alimentos,Centro,0.41
2635,1967.26,76,Ropa,Norte,0.49
2636,3447.58,85,Electronica,Oeste,0.27
2637,1601.55,72,Hogar,Oeste,0.14
2638,1018.58,83,Hogar,Sur,0.1
2639,3565.28,26,,Centro,0.04
2640,4104.67,9,Alimentos,Centro,0.26
2641,871.58,30,,Centro,0.48
2642,3126.84,95,Hogar,Norte,0.46
2643,2090.33,83,Electronica,Sur,
2644,2148.3,98,Alimentos,Norte,0.39
2645,4557.25,12,Deportes,Sur,
2646,,64,Alimentos,Norte,0.3
2647,4937.24,18,Hogar,Este,0.3
2648,3788.55,63,Hogar,Sur,0.35
2649,2715.75,53,Alimentos,,0.22
2650,1985.58,82,Ropa,Oeste,0.46
2651,2576.04,2,Hogar,Oeste,0.34
2652,1627.7,83,Deportes,,0.45
2653,2920.74,73,Hogar,Sur,0.07
2654,4872.78,49,Deportes,Centro,0.27
2655,,,Electronica,Norte,0.36
2656,3904.64,71,Ropa,Este,0.29
2657,1757.84,69,Alimentos,Norte,0.32
2658,3259.18,1,Ropa,Oeste,0.09
2659,4445.52,60,Ropa,Norte,0.31
2660,3656.78,82,Hogar,Norte,
2661,858.72,3,Ropa,Sur,0.32
2662,1058.05,72,Electronica,,
2663,3196.5,,Hogar,Oeste,0.13
2664,3510.24,47,Alimentos,Este,0.47
2665,3910.56,83,Deportes,Oeste,0.15
2666,4542.04,93,Alimentos,Este,0.45
2667,1098.25,9,Deportes,Oeste,0.33
2668,4370.62,96,Deportes,Sur,0.25
2669,4634.51,55,Ropa,Oeste,0.43
2670,2590.34,4,Deportes,Centro,0.41
2671,1457.18,84,Alimentos,Oeste,0.4
2672,3454.09,5,Alimentos,Este,0.38
2673,164.25,35,Electronica,Este,0.08
2674,4929.13,26,Hogar,Centro,0.35
2675,3176.51,86,Electronica,,0.34
2676,2797.68,46,Electronica,Este,
2677,,72,Electronica,Oeste,0.1
2678,3860.03,88,Alimentos,Norte,0.11
2679,1198.81,4,Ropa,Este,0.43
2680,2173.49,24,Deportes,Sur,0.17
2681,2772.27,45,Hogar,Centro,0.48
2682,3130.92,42,Alimentos,Este,0.24
2683,3422.89,90,Ropa,Centro,
2684,2081.59,57,Electronica,Oeste,0.05
2685,2118.78,96,Ropa,Norte,0.21
2686,2630.97,84,Electronica,Sur,0.08
2687,4162.13,31,Hogar,Norte,0.3
2688,167.27,79,Ropa,Oeste,0.27
2689,3385.11,23,Deportes,Centro,0.11
2690,1546.34,12,,Sur,0.33
2691,1834.51,19,Ropa,Oeste,0.39
2692,1858.57,24,Alimentos,Este,0.03
2693,974.44,91,Deportes,Norte,0.15
2694,3429.95,86,Electronica,Oeste,0.24
2695,2924.81,60,Alimentos,Oeste,0.19
2696,812.81,55,Deportes,Centro,0.31
2697,494.26,51,Ropa,Oeste,0.04
2698,573.97,,Electronica,Este,0.26
2699,2976.31,94,,Norte,0.43
2700,,1,Deportes,Oeste,0.32
2701,175.9,40,Alimentos,Oeste,0.44
2702,240.92,7,Ropa,Oeste,0.3
2703,1491.5,92,Deportes,Norte,0.12
2704,4151.37,58,Electronica,Este,0.02
2705,507.25,20,Deportes,Sur,
2706,3855.89,88,Deportes,Oeste,0.44
2707,4206.28,73,Hogar,Oeste,0.34
2708,2331.95,91,Electronica,,0.24
2709,408.56,13,Hogar,Sur,0.48
2710,1829.09,84,Ropa,Norte,0.42
2711,409.23,100,Alimentos,Este,0.04
2712,2365.69,45,Hogar,Norte,0.41
2713,2233.51,15,Ropa,Sur,0.34
2714,2006.96,52,Deportes,Norte,0.19
2715,2474.62,26,Alimentos,Norte,0.43
2716,703.25,92,Electronica,Oeste,0.14
2717,883.66,94,Electronica,Oeste,0.15
2718,3422.57,86,Electronica,Centro,0.09
2719,1040.01,34,Hogar,Centro,0.42
2720,2555.02,3,Ropa,,0.28
2721,1103.35,83,Electronica,Centro,0.36
2722,3735.37,91,Ropa,Norte,0.3
2723,2993.56,6,Ropa,Norte,0.02
2724,855.84,36,,Oeste,0.26
2725,3864.52,84,Hogar,Centro,0.41
2726,4163.99,37,Alimentos,Sur,0.22
2727,625.57,53,Electronica,Centro,0.49
2728,4974.53,2,Alimentos,Sur,0.25
2729,2042.63,22,Alimentos,Sur,0.49
2730,3767.71,77,Deportes,Norte,0.21
2731,4458.73,89,Electronica,Sur,0.32
2732,573.57,2,Ropa,Sur,0.21
2733,1112.91,25,Electronica,Centro,0.06
2734,2894.09,6,,Sur,0.3
2735,3749.93,100,Ropa,Centro,0.11
2736,4155.17,36,Ropa,Este,0.11
2737,4044.57,77,Electronica,Este,0.09
2738,4338.89,14,Hogar,Norte,0.5
2739,1978.85,34,Deportes,Sur,0.05
2740,1951.11,78,Deportes,Este,0.45
2741,3110.7,55,Deportes,Sur,0.15
2742,4573.76,,Electronica,Sur,0.31
2743,4728.81,54,Ropa,Oeste,0.03
2744,2146.82,,Alimentos,Sur,0.06
2745,3254.03,95,Deportes,Sur,0.14
2746,311.35,32,Electronica,Centro,0.12
2747,3955.56,22,Alimentos,Norte,0.49
2748,1401.16,97,Hogar,Norte,0.35
2749,3680.51,9,Deportes,Este,0.21
2750,2477.49,70,Electronica,Sur,0.03
2751,1627.32,82,Hogar,Norte,0.25
2752,,50,Deportes,Norte,0.13
2753,876.63,92,Hogar,Sur,0.29
2754,1172.47,12,,Sur,0.05
2755,86.13,30,Ropa,Oeste,0.15
2756,892.48,35,Deportes,Sur,0.1
2757,1290.48,14,Deportes,Norte,0.37
2758,3881.35,37,Hogar,Sur,0.12
2759,1720.91,27,Alimentos,Centro,0.42
2760,4680.05,48,Electronica,Oeste,0.44
2761,3027.22,37,Hogar,Norte,0.16
2762,627.38,26,Deportes,Sur,
2763,4747.95,36,Hogar,Centro,0.37
2764,2151.35,79,Electronica,Norte,0.23
2765,4333.35,7,Electronica,Sur,0.13
2766,1307.25,92,Hogar,Oeste,0.22
2767,1632.33,10,Electronica,Este,0.25
2768,4434.66,27,Deportes,Oeste,0.1
2769,1641.69,36,Hogar,Centro,0.45
2770,1150.48,6,Ropa,Oeste,0.36
2771,4158.04,22,Electronica,Este,0.4
2772,4311.71,69,Ropa,Este,0.35
2773,3948.98,98,Ropa,Oeste,0.26
2774,4341.52,26,,Norte,0.18
2775,4251.52,71,Deportes,Norte,0.3
2776,3215.29,48,Hogar,Oeste,0.43
2777,248.62,42,Hogar,Este,0.03
2778,1060.37,52,Ropa,Centro,0.3
2779,4815.2,48,Electronica,Sur,0.21
2780,4430.11,46,Hogar,Oeste,0.44
2781,1965.1,90,Deportes,Centro,
2782,2482.01,99,Ropa,Centro,0.31
2783,695.99,25,Electronica,Sur,0.23
2784,2331.33,37,Electronica,Oeste,
2785,1776.68,57,,Sur,0.15
2786,1043.76,8,,Norte,0.32
2787,1866.14,65,Alimentos,Este,0.37
2788,2116.22,24,Hogar,Norte,0.43
2789,4577.53,2,Deportes,Norte,0.02
2790,1231.35,97,,Centro,0.41
2791,2959.89,41,Alimentos,Oeste,0.04
2792,1387.03,40,Electronica,Oeste,0.24
2793,3346.3,60,Hogar,Sur,0.21
2794,84.03,18,Alimentos,,0.17
2795,343.66,90,Deportes,Oeste,0.12
2796,1432.43,,Deportes,Sur,0.24
2797,278.7,12,Alimentos,Sur,0.19
2798,2955.95,59,Hogar,Este,0.25
2799,18.3,34,Ropa,Sur,0.01
2800,2406.85,46,Hogar,Oeste,0.27
2801,482.08,27,Electronica,Centro,0.04
2802,1341.34,54,,Centro,0.27
2803,3880.22,22,Alimentos,Centro,0.24
2804,2888.8,87,Deportes,Este,0.04
2805,2596.55,15,Ropa,Norte,0.17
2806,1558.69,74,Electronica,Centro,0.45
2807,1294.71,34,Alimentos,Norte,0.3
2808,4382.13,96,Deportes,Norte,0.49
2809,2577.48,25,Hogar,Sur,0.5
2810,4413.86,26,Electronica,Este,0.48
2811,2251.65,86,Hogar,Centro,0.45
2812,3841.43,53,Alimentos,Este,0.35
2813,2794.02,77,Deportes,Sur,0.07
2814,1537.4,80,,Oeste,0.4
2815,1905.77,3,Deportes,Sur,0.38
2816,674.32,52,Ropa,Norte,0.21
2817,2498.61,52,Deportes,Sur,0.39
2818,,35,Electronica,,0.4
2819,700.07,82,Ropa,Centro,0.47
2820,250.54,19,Hogar,Este,
2821,3080.34,33,Ropa,Norte,0.28
2822,935.4,6,Electronica,Sur,0.5
2823,4738.89,49,Ropa,Sur,
2824,2095.45,39,Hogar,Centro,0.13
2825,213.08,33,Deportes,Oeste,0.32
2826,3440.61,13,Hogar,Sur,0.16
2827,2463.22,66,Deportes,Sur,0.44
2828,1949.82,54,Deportes,,0.44
2829,492.95,25,Deportes,Oeste,0.0
2830,402.81,2,Alimentos,Centro,0.01
2831,4951.69,32,Alimentos,,0.48
2832,614.57,73,Hogar,Sur,0.48
2833,4414.11,53,Alimentos,Sur,0.32
2834,1972.25,,Hogar,Centro,0.43
2835,2072.29,49,Alimentos,Centro,0.07
2836,4363.82,22,Electronica,Sur,0.45
2837,1052.29,66,Hogar,Oeste,0.21
2838,2514.4,52,Alimentos,Centro,0.4
2839,2876.33,11,Hogar,Este,0.32
2840,3547.05,21,Deportes,Este,0.35
2841,3430.73,38,Ropa,Este,0.19
2842,4195.96,79,Alimentos,Este,0.21
2843,364.35,83,Hogar,Oeste,0.44
2844,3614.52,7,Ropa,,0.1
2845,3922.5,11,Ropa,Este,0.16
2846,2624.01,96,Hogar,Centro,0.39
2847,,99,,Centro,0.33
2848,1376.6,26,,Sur,0.28
2849,1213.84,68,Alimentos,Este,0.49
2850,83.78,20,Hogar,Oeste,0.02
2851,693.24,81,Alimentos,Norte,0.1
2852,3455.92,45,Ropa,Este,0.37
2853,857.71,46,Ropa,Norte,0.36
2854,2272.67,71,Hogar,Centro,0.46
2855,2391.07,37,Electronica,Este,0.0
2856,3907.48,73,,Este,0.3
2857,2865.07,39,Alimentos,Norte,0.15
2858,1381.59,67,Alimentos,Oeste,0.38
2859,2227.48,100,Alimentos,Centro,0.45
2860,3969.99,40,Hogar,Oeste,0.38
2861,877.73,1,Electronica,Sur,0.13
2862,567.2,76,,,0.06
2863,1668.46,59,Alimentos,Norte,0.38
2864,3298.02,62,Deportes,Este,0.18
2865,1716.33,94,Alimentos,Este,0.15
2866,3099.77,31,Alimentos,Centro,0.27
2867,4184.19,77,Electronica,Oeste,0.24
2868,,68,Ropa,Sur,0.13
2869,3681.63,82,,Oeste,0.0
2870,4985.47,92,Deportes,Sur,0.36
2871,626.81,41,Ropa,Este,0.5
2872,3834.08,,Electronica,,0.1
2873,3080.79,,Electronica,Oeste,0.38
2874,3232.8,63,Deportes,Norte,0.35
2875,3519.66,47,Deportes,Oeste,0.39
2876,1767.94,55,Alimentos,Centro,0.12
2877,2447.8,18,Ropa,Este,0.11
2878,3767.64,10,Alimentos,Este,0.02
2879,1137.42,87,Deportes,Norte,0.16
2880,1343.81,26,Electronica,Oeste,0.43
2881,1145.49,81,Hogar,Centro,0.18
2882,4249.75,86,Deportes,Norte,0.45
2883,2535.37,50,Ropa,Sur,0.29
2884,835.4,85,Electronica,Centro,0.43
2885,3211.35,19,Hogar,Este,0.41
2886,1324.21,49,Alimentos,Norte,0.35
2887,492.29,69,Electronica,Oeste,0.38
2888,4832.02,19,Deportes,Centro,0.28
2889,4188.32,66,Alimentos,Norte,0.05
2890,3355.45,10,Alimentos,Norte,0.26
2891,560.9,70,Deportes,Oeste,0.19
2892,2346.22,94,Hogar,Centro,0.5
2893,2327.84,78,Electronica,Sur,0.24
2894,2497.44,,Electronica,Norte,0.42
2895,4070.54,29,Alimentos,Oeste,0.34
2896,2149.85,76,Ropa,Norte,0.2
2897,4559.06,73,Hogar,Sur,
2898,1684.78,15,Electronica,Este,0.3
2899,503.71,70,Hogar,Norte,0.2
2900,4611.76,32,Alimentos,Oeste,0.2
2901,707.28,74,Deportes,Este,0.38
2902,712.11,78,Ropa,Este,0.39
2903,4196.78,1,Alimentos,Oeste,0.22
2904,4591.79,28,Ropa,Este,0.35
2905,,12,Deportes,Centro,0.27
2906,2916.62,75,Deportes,Oeste,
2907,411.82,4,Electronica,Este,0.17
2908,1271.98,49,Hogar,Sur,
2909,3157.83,27,Deportes,Oeste,0.19
2910,4329.02,8,Alimentos,Centro,
2911,2277.96,30,Ropa,,0.32
2912,1324.66,96,Hogar,Este,0.36
2913,1704.73,39,Deportes,Oeste,0.45
2914,1090.0,12,Alimentos,Norte,0.19
2915,3898.36,47,Hogar,Norte,0.36
2916,260.87,74,Alimentos,Este,0.15
2917,2309.37,59,Alimentos,Este,0.19
2918,3403.1,75,Hogar,Este,
2919,61.98,93,Hogar,,0.3
2920,4657.78,61,Hogar,Oeste,
2921,1876.05,,Hogar,Sur,0.28
2922,2948.35,98,Electronica,Sur,0.03
2923,620.4,54,,Sur,0.33
2924,824.0,100,Deportes,Este,0.39
2925,117.68,91,Hogar,Este,0.42
2926,3401.85,,Hogar,Oeste,0.33
2927,707.17,18,Electronica,,0.12
2928,4701.33,72,Alimentos,Norte,0.27
2929,3160.6,67,Alimentos,Centro,0.13
2930,1623.3,53,Alimentos,Oeste,0.15
2931,4854.78,68,Ropa,,0.22
2932,4755.02,32,,Centro,0.46
2933,4518.32,54,Ropa,Oeste,0.48
2934,3884.8,67,Alimentos,Este,0.41
2935,3987.03,15,Alimentos,Norte,0.33
2936,3802.41,65,,Norte,
2937,2440.9,11,Electronica,Oeste,0.01
2938,1836.04,51,Electronica,,0.25
2939,2031.92,60,Alimentos,Centro,0.37
2940,1382.5,30,Alimentos,Centro,0.2
2941,4026.02,74,Ropa,Sur,0.25
2942,3537.55,,Alimentos,Centro,
2943,677.24,35,Electronica,Oeste,0.27
2944,,93,Hogar,Norte,0.22
2945,1755.24,6,Alimentos,Sur,0.28
2946,4847.81,1,Hogar,Centro,0.29
2947,4547.91,81,Electronica,Sur,0.46
2948,3231.39,77,Alimentos,Oeste,0.01
2949,4296.76,40,Ropa,Sur,0.15
2950,1732.41,70,Deportes,Oeste,0.04
2951,1181.99,56,Alimentos,Este,0.23
2952,4417.29,80,Hogar,Norte,0.26
2953,2033.47,40,Electronica,Centro,0.26
2954,239.14,35,Ropa,Centro,0.32
2955,4805.24,93,Deportes,,
2956,2417.23,17,Ropa,Este,0.08
2957,4614.6,77,Alimentos,Norte,0.3
2958,3395.46,31,Ropa,Oeste,0.36
2959,333.84,43,,,0.48
2960,1333.15,29,Alimentos,Este,0.16
2961,2878.17,98,Hogar,Oeste,0.16
2962,3987.27,46,Ropa,Sur,0.3
2963,2327.54,52,Deportes,Centro,0.02
2964,,8,Alimentos,Oeste,0.42
2965,1250.85,42,,Sur,0.33
2966,629.08,77,,Este,0.35
2967,1341.86,80,Hogar,Este,0.48
2968,1064.0,76,Ropa,Centro,0.4
2969,1675.2,66,,Este,0.11
2970,3147.21,27,Electronica,Sur,0.49
2971,2380.89,82,Hogar,Sur,0.19
2972,228.89,52,Ropa,Norte,
2973,453.42,42,Alimentos,Norte,0.25
2974,765.8,88,Electronica,,0.47
2975,1859.82,12,Electronica,Centro,0.12
2976,460.21,94,,Sur,0.17
2977,1553.75,98,Electronica,Oeste,0.31
2978,1573.72,16,Ropa,Sur,0.2
2979,2050.85,,Electronica,Centro,0.06
2980,4459.43,31,Hogar,Norte,0.0
2981,1449.36,78,Hogar,Oeste,0.19
2982,1533.83,89,Electronica,Centro,0.01
2983,,,Electronica,Sur,0.38
2984,2430.53,65,Alimentos,Oeste,0.27
2985,1932.44,67,Deportes,Norte,0.48
2986,3426.83,77,Electronica,Oeste,
2987,2004.3,98,Electronica,Sur,0.24
2988,787.18,,Alimentos,Sur,0.28
2989,1761.77,60,Electronica,Sur,0.36
2990,,57,Deportes,Este,0.26
2991,1423.86,53,Alimentos,Oeste,0.04
2992,2577.94,48,Electronica,Este,0.28
2993,231.94,47,Electronica,Oeste,0.1
2994,4660.33,,Alimentos,Sur,
2995,2351.28,31,Hogar,Centro,
2996,2961.55,54,Ropa,,0.14
2997,1316.79,48,Electronica,Este,0.15
2998,161.6,93,Deportes,Centro,
2999,2010.3,67,Hogar,Sur,0.07
3000,3860.84,29,,,0.03
3001,791.16,29,Alimentos,Centro,0.25
3002,3220.87,35,Hogar,Este,0.19
3003,3030.15,19,Hogar,,0.23
3004,1252.81,37,Hogar,Norte,
3005,398.67,73,Deportes,Sur,0.41
3006,2536.67,44,,Norte,0.2
3007,1091.46,68,Deportes,,0.39
3008,3999.29,42,Deportes,Este,0.2
3009,780.69,34,Hogar,Norte,0.07
3010,2310.14,39,,Norte,0.11
3011,162.67,87,Alimentos,Centro,0.29
3012,3349.33,50,Electronica,Centro,0.13
3013,625.08,75,Hogar,Centro,0.31
3014,1522.35,72,Electronica,Norte,0.39
3015,994.03,14,Electronica,Este,0.43
3016,3488.55,41,Electronica,Oeste,0.22
3017,,1,,Oeste,0.14
3018,1483.08,59,Alimentos,Este,0.03
3019,1951.68,17,Hogar,Norte,0.08
3020,1342.31,58,Deportes,Centro,0.31
3021,1238.43,30,Electronica,Oeste,0.48
3022,358.69,3,Alimentos,Norte,0.21
3023,2784.82,51,,,0.34
3024,2033.2,53,Electronica,Este,0.08
3025,,38,Deportes,Centro,0.2
3026,2956.76,67,Hogar,Norte,0.01
3027,4607.16,60,,Sur,
3028,1569.43,77,Electronica,Norte,0.1
3029,4425.41,74,,,0.21
3030,855.25,37,Alimentos,Oeste,0.47
3031,1141.11,85,Alimentos,Sur,0.33
3032,4928.26,88,Ropa,Norte,
3033,3786.87,89,Hogar,Sur,0.29
3034,3589.58,79,Hogar,Centro,0.42
3035,3817.93,20,Ropa,Centro,0.25
3036,4229.76,43,Hogar,Oeste,0.12
3037,3320.59,11,Ropa,Oeste,0.48
3038,1955.63,56,Electronica,Sur,
3039,2315.23,92,,Centro,0.07
3040,943.95,97,Deportes,Centro,0.15
3041,512.61,81,,Centro,0.18
3042,1256.43,90,Hogar,Centro,0.05
3043,1813.77,84,Hogar,Norte,0.01
3044,,15,Alimentos,Oeste,0.37
3045,2929.17,34,Deportes,Norte,0.48
3046,11.03,72,Alimentos,Oeste,0.33
3047,3124.34,88,Hogar,Sur,0.46
3048,1094.17,86,Hogar,Sur,0.06
3049,2066.4,47,,Norte,0.36
3050,2653.88,18,Electronica,Oeste,
3051,612.21,82,Electronica,Oeste,0.49
3052,586.26,78,Deportes,Oeste,0.25
3053,2175.55,,Electronica,Sur,0.11
3054,4887.67,69,Hogar,Sur,0.44
3055,3014.5,34,Ropa,Este,0.31
3056,3076.43,34,Ropa,Oeste,0.26
3057,3649.58,15,,Sur,0.44
3058,2133.3,,Hogar,Este,0.01
3059,1741.86,89,Ropa,Centro,0.32
3060,3050.7,46,,Oeste,0.34
3061,2342.47,23,Electronica,Sur,0.48
3062,1488.3,1,Deportes,Oeste,0.16
3063,1140.76,74,Deportes,Este,0.42
3064,4808.54,33,Electronica,Sur,0.13
3065,4816.06,28,Hogar,Oeste,0.21
3066,524.84,72,Electronica,Centro,0.43
3067,,32,Ropa,Sur,
3068,4971.16,66,Ropa,Norte,0.48
3069,3416.34,26,Hogar,Este,0.32
3070,750.98,,Electronica,Sur,0.03
3071,1270.65,56,Hogar,Sur,0.08
3072,1634.6,94,Electronica,,0.18
3073,408.42,80,Ropa,Sur,0.27
3074,243.04,2,Electronica,Centro,0.07
3075,3528.42,35,Ropa,Este,0.44
3076,2873.71,99,Deportes,Oeste,0.42
3077,1109.46,55,Alimentos,,0.42
3078,12.17,33,Hogar,Oeste,0.01
3079,,37,Electronica,Norte,0.37
3080,1500.12,53,,Norte,0.08
3081,35.33,84,Hogar,Sur,0.4
3082,4183.1,48,Deportes,Este,0.12
3083,2743.5,83,Alimentos,Este,0.15
3084,2025.94,96,Electronica,Este,0.1
3085,4086.27,88,Deportes,Sur,0.09
3086,1109.14,36,Alimentos,Este,0.01
3087,2670.57,1,Deportes,Este,0.3
3088,660.58,29,Alimentos,Este,0.35
3089,909.33,46,Deportes,Norte,0.22
3090,945.89,76,Alimentos,Sur,0.11
3091,1254.32,88,,Este,0.5
3092,2854.35,5,Ropa,Sur,0.05
3093,3548.05,49,Hogar,Norte,0.46
3094,2540.4,67,,Oeste,0.36
3095,4513.01,96,Hogar,Centro,0.42
3096,530.14,43,Ropa,Oeste,0.47
3097,4410.23,19,Deportes,Centro,0.37
3098,3261.55,99,Hogar,Norte,0.12
3099,4483.24,,Deportes,Centro,
3100,4249.02,84,Alimentos,Este,0.39
3101,4250.75,,Hogar,Este,0.45
3102,1165.14,46,Alimentos,Centro,0.05
3103,2579.39,67,Deportes,Oeste,0.31
3104,3521.69,55,Ropa,Oeste,0.43
3105,3331.64,10,Ropa,Norte,0.26
3106,4776.45,57,Hogar,Oeste,0.05
3107,4606.42,25,Hogar,Sur,0.01
3108,787.83,92,,Oeste,0.16
3109,3022.05,71,Ropa,Sur,0.38
3110,3418.47,26,Alimentos,Este,0.12
3111,783.6,7,Hogar,Este,0.48
3112,3063.81,75,Hogar,Norte,0.18
3113,748.24,,Alimentos,Este,0.13
3114,3997.61,15,Deportes,Sur,0.05
3115,3663.43,54,Ropa,Sur,0.22
3116,2707.4,91,Hogar,Este,0.18
3117,26.83,48,Electronica,Oeste,0.47
3118,1667.49,,Alimentos,Sur,0.38
3119,688.81,25,Hogar,,0.3
3120,3472.93,52,Ropa,Oeste,0.36
3121,2816.22,88,Alimentos,Oeste,0.03
3122,3867.43,,,Este,0.46
3123,867.35,75,Hogar,Oeste,0.13
3124,4562.26,94,Ropa,Norte,0.32
3125,791.97,84,Ropa,,0.06
3126,870.81,8,Ropa,Oeste,0.06
3127,913.25,41,Deportes,Oeste,0.28
3128,4453.87,8,Deportes,Norte,0.08
3129,4904.35,74,Hogar,Centro,0.45
3130,3704.55,53,Electronica,Este,
3131,3475.4,44,Hogar,Oeste,0.23
3132,4531.17,57,Deportes,Este,
3133,2293.45,56,Deportes,Sur,0.45
3134,779.54,77,Hogar,Norte,0.4
3135,3780.67,57,Hogar,,
3136,2124.11,94,,Oeste,0.27
3137,4997.29,74,Deportes,Norte,0.32
3138,3806.04,18,Alimentos,Oeste,0.18
3139,428.28,79,,Norte,0.13
3140,3462.24,88,Ropa,,0.44
3141,521.79,61,Hogar,Centro,0.03
3142,2215.96,90,Electronica,Norte,0.46
3143,4632.23,1,Hogar,Este,0.23
3144,,48,Alimentos,Sur,
3145,4651.8,88,,Centro,0.02
3146,2355.99,78,Alimentos,Centro,0.32
3147,2977.04,58,Alimentos,Centro,0.13
3148,1293.29,8,Ropa,Norte,0.2
3149,3935.59,12,Deportes,Oeste,0.5
3150,3982.13,74,Deportes,Oeste,0.34
3151,28.97,44,Alimentos,Norte,0.04
3152,2607.22,51,Deportes,,0.04
3153,4780.23,65,,Este,0.14
3154,138.91,72,Ropa,Oeste,0.09
3155,550.86,12,Alimentos,Norte,0.03
3156,1255.18,66,Deportes,Sur,0.33
3157,1788.04,16,Hogar,Sur,0.1
3158,3467.43,2,Hogar,Este,0.02
3159,4741.61,18,Alimentos,Sur,
3160,2587.62,62,Deportes,Norte,0.27
3161,4022.81,88,Alimentos,Este,0.36
3162,1243.29,14,Hogar,Sur,0.27
3163,2151.75,64,Ropa,Sur,0.02
3164,4322.04,80,Deportes,Centro,0.26
3165,2355.83,43,Electronica,Norte,0.44
3166,3053.83,93,Hogar,Norte,0.5
3167,4812.99,90,,Sur,0.33
3168,4479.58,4,Deportes,Este,0.42
3169,1215.79,86,Alimentos,Oeste,0.06
3170,665.9,8,,Centro,0.41
3171,156.13,30,Hogar,Este,0.02
3172,269.02,87,Hogar,,0.44
3173,3245.26,59,Electronica,Norte,0.18
3174,387.11,2,Hogar,Norte,0.42
3175,2083.9,39,Hogar,Este,0.43
3176,3544.71,67,Deportes,Sur,0.08
3177,860.92,91,,Centro,0.22
3178,2948.71,68,Ropa,Centro,0.09
3179,2247.79,,Ropa,Centro,0.12
3180,4523.69,94,Electronica,Oeste,0.08
3181,2617.16,17,Deportes,Oeste,0.46
3182,3513.61,24,Electronica,Sur,0.26
3183,,62,Electronica,Norte,0.11
3184,3330.86,29,Alimentos,Este,0.32
3185,871.55,17,Electronica,,0.43
3186,1701.59,75,Hogar,Sur,0.03
3187,1725.23,58,Alimentos,,0.01
3188,766.2,38,Ropa,Oeste,0.26
3189,4915.4,38,Deportes,Norte,0.21
3190,2920.99,37,Hogar,Este,0.32
3191,55.75,36,Hogar,Sur,0.46
3192,3559.82,10,Alimentos,Oeste,0.08
3193,2191.33,,Deportes,Este,0.45
3194,2966.16,21,Deportes,Sur,0.02
3195,648.22,29,Electronica,Centro,0.12
3196,4336.39,70,Electronica,Centro,0.18
3197,383.1,3,Hogar,Sur,0.18
3198,2294.63,84,Electronica,Oeste,0.08
3199,2160.31,60,Alimentos,Este,0.29
3200,3059.97,48,Ropa,Oeste,
3201,3551.82,15,Alimentos,Centro,0.18
3202,1728.15,41,Ropa,Norte,0.43
3203,4471.63,83,Hogar,Norte,0.08
3204,3053.24,12,Alimentos,Norte,0.45
3205,206.6,18,Alimentos,Norte,0.19
3206,3874.18,8,Ropa,Norte,0.36
3207,3690.44,37,Deportes,Oeste,
3208,3221.71,3,Electronica,Norte,0.05
3209,4153.11,62,,,0.29
3210,2394.87,12,Ropa,Oeste,0.46
3211,,77,Alimentos,Sur,0.48
3212,2514.19,9,Hogar,Oeste,0.3
3213,2082.97,31,Ropa,,0.06
3214,436.13,27,,Este,0.5
3215,817.99,78,Electronica,Oeste,0.27
3216,1805.52,74,Deportes,Sur,0.29
3217,1965.81,90,Hogar,Oeste,0.22
3218,4958.55,92,Electronica,,0.5
3219,3455.45,12,Hogar,Este,0.44
3220,155.71,27,Ropa,Este,0.01
3221,2152.14,10,Alimentos,,0.26
3222,2271.64,20,Ropa,,0.43
